has_cost,fusion_id,sku_name_pb,sku_level_pb,sku_name,sku_level_osc,sku_category,sku_type,sku_cost,cost_currency,vendor,USD_MRC,USD_NRC,CAD_MRC,CAD_NRC,EUR_MRC,EUR_NRC,GBP_MRC,GBP_NRC
True,6072,RHEL 9.x VM - 1 to 8 vCPUs,Component,RHEL 9.x VM - 1 to 8 vCPUs,Component,Software,OS,9.74,USD,RedHat,13.0,0.0,18.0,0.0,,,10.0,0.0
True,6091,RHEL 9.x for VMs,Component,RHEL 9.x for VMs,Component,Software,OS,15.4,USD,RedHat,21.0,0.0,29.0,0.0,,,17.0,0.0
True,4431,RHEL High Availability addon per Guest,Component,RHEL High Availability addon per Guest,Component,Software,OS,10.0,USD,RedHat,15.0,0.0,20.0,0.0,,,12.0,0.0
True,4432,RHEL High Availability addon per Server (not virtualized),Component,RHEL High Availability addon per Server (not virtualized),Component,Software,OS,10.0,USD,RedHat,32.0,0.0,45.0,0.0,,,26.0,0.0
True,1478,Red Hat EL 6 64-bit Virtual Server,Component,Red Hat EL 6 64-bit Virtual Server,Component,Software,OS,-1.0,USD,RedHat,0.0,0.0,0.0,0.0,,,0.0,0.0
True,3386,RedHat 7.x 64-bit,Component,RedHat 7.x 64-bit,Component,Software,OS,-1.0,USD,RedHat,45.0,0.0,60.0,0.0,,,32.5,0.0
True,218,RedHat 9.0 OS,Component,RedHat 9.0 OS,Component,Software,OS,0.0,USD,RedHat,0.0,0.0,,,,,,
True,1475,RedHat ES 6.x 64-bit,Component,RedHat ES 6.x 64-bit,Component,Software,OS,-1.0,USD,RedHat,0.0,0.0,0.0,0.0,,,0.0,0.0
True,3763,RedHat ES 6.x 64-bit,Component,RedHat ES 6.x 64-bit,Component,Software,OS,-1.0,USD,RedHat,90.0,0.0,120.0,0.0,,,65.0,0.0
True,3387,RedHat ES 7.x 64-bit,Component,RedHat ES 7.x 64-bit,Component,Software,OS,-1.0,USD,RedHat,90.0,0.0,120.0,0.0,,,65.0,0.0
True,5786,Rocky Linux 8,Component,Rocky Linux 8,Component,Software,OS,0.0,USD,Linux,0.0,0.0,0.0,0.0,,,0.0,0.0
True,5787,Rocky Linux 9,Component,Rocky Linux 9,Component,Software,OS,0.0,USD,Linux,0.0,0.0,0.0,0.0,,,0.0,0.0
True,744,Rush order,Component,Rush order,Component,Other,,0.0,USD,,0.0,300.0,0.0,300.0,,,0.0,210.0
True,1267,SAN - SSD - Performance,TLS,SAN - SSD - Performance,TLS,Hardware,,0.0,USD,,0.0,0.0,0.0,0.0,,,0.0,0.0
True,1266,SAN - SSD - Standard,TLS,SAN - SSD - Standard,TLS,Hardware,,0.0,USD,,0.0,0.0,0.0,0.0,,,0.0,0.0
True,5502,SAS Additional Capacity - 1000 GiB,Component,SAS Additional Capacity - 1000 GiB,Component,Software,SAN,35.0,USD,NetApp,50.0,0.0,,,,,60.0,0.0
True,5520,SAS Additional Capacity - 10000 GiB,Component,SAS Additional Capacity - 10000 GiB,Component,Software,SAN,350.0,USD,NetApp,500.0,0.0,,,,,600.0,0.0
True,5524,SAS Additional Capacity - 12000 GiB,Component,SAS Additional Capacity - 12000 GiB,Component,Software,SAN,420.0,USD,NetApp,600.0,0.0,,,,,,
True,5508,SAS Additional Capacity - 4000 GiB,Component,SAS Additional Capacity - 4000 GiB,Component,Software,SAN,140.0,USD,NetApp,200.0,0.0,,,,,,
True,5510,SAS Additional Capacity - 5000 GiB,Component,SAS Additional Capacity - 5000 GiB,Component,Software,SAN,3500.0,USD,NetApp,250.0,0.0,,,,,300.0,0.0
True,5730,SATA Additional Capacity - 10000 GiB,Component,SATA Additional Capacity - 10000 GiB,Component,Software,SAN,0.0,USD,NetApp,,,,,,,300.0,0.0
True,3052,SQL 2014 Standard - Passive,Component,SQL 2014 Standard - Passive,Component,Software,SQL,0.0,USD,Microsoft,0.0,0.0,0.0,0.0,,,0.0,0.0
True,4927,SQL 2017 Enterprise - Passive,Component,SQL 2017 Enterprise - Passive,Component,Software,SQL,-1.0,USD,Microsoft,0.0,0.0,0.0,0.0,,,0.0,0.0
True,3235,SQL Server 2008 R2 Standard Edition 4 Cores (2 x 2 Pack),Component,SQL Server 2008 R2 Standard Edition 4 Cores (2 x 2 Pack),Component,Software,SQL,290.38,USD,Microsoft,0.0,0.0,0.0,0.0,,,0.0,0.0
True,3274,SQL Server 2008 R2 Web Edition 4 Core license,Component,SQL Server 2008 R2 Web Edition 4 Core license,Component,Software,SQL,18.16,USD,Microsoft,0.0,0.0,0.0,0.0,,,0.0,0.0
True,1823,SQL Server 2012 Standard Edition 4 Core license pack,Component,SQL Server 2012 Standard Edition 4 Core license pack,Component,Software,SQL,290.38,USD,Microsoft,0.0,0.0,0.0,0.0,,,0.0,0.0
True,1824,SQL Server 2012 Standard Edition 6 Core license,Component,SQL Server 2012 Standard Edition 6 Core license,Component,Software,SQL,435.57,USD,Microsoft,547.8,0.0,885.0,0.0,,,499.0,0.0
True,1879,SQL Server 2012 Standard Edition 8 Core license (4 x 2 pack),Component,SQL Server 2012 Standard Edition 8 Core license (4 x 2 pack),Component,Software,SQL,580.76,USD,Microsoft,0.0,0.0,0.0,0.0,,,0.0,0.0
True,3048,SQL Server 2012 Web Edition 16 Core license (8 x 2 pack),Component,SQL Server 2012 Web Edition 16 Core license (8 x 2 pack),Component,Software,SQL,72.64,USD,Microsoft,0.0,0.0,0.0,0.0,,,0.0,0.0
True,1845,SQL Server 2012 Web Edition 4 Core license,Component,SQL Server 2012 Web Edition 4 Core license,Component,Software,SQL,18.16,USD,Microsoft,0.0,0.0,0.0,0.0,,,0.0,0.0
True,1844,SQL Server 2012 Web Edition 6 Core license,Component,SQL Server 2012 Web Edition 6 Core license,Component,Software,SQL,27.24,USD,Microsoft,0.0,0.0,0.0,0.0,,,0.0,0.0
True,1880,SQL Server 2012 Web Edition 8 Core license (4 x 2 pack),Component,SQL Server 2012 Web Edition 8 Core license (4 x 2 pack),Component,Software,SQL,36.32,USD,Microsoft,0.0,0.0,0.0,0.0,,,0.0,0.0
True,2999,SQL Server 2014 Standard Edition 12 Core license (6 x 2 pack),Component,SQL Server 2014 Standard Edition 12 Core license (6 x 2 pack),Component,Software,SQL,871.14,USD,Microsoft,1095.6,0.0,1768.0,0.0,,,889.0,0.0
True,2996,SQL Server 2014 Standard Edition 4 Core license pack,Component,SQL Server 2014 Standard Edition 4 Core license pack,Component,Software,SQL,290.38,USD,Microsoft,365.2,0.0,590.0,0.0,,,332.0,0.0
True,3369,SQL Server 2014 Web Edition 16 Core license (8 x 2 pack),Component,SQL Server 2014 Web Edition 16 Core license (8 x 2 pack),Component,Software,SQL,72.64,USD,Microsoft,88.0,0.0,148.0,0.0,,,84.0,0.0
True,3356,SQL Server 2014 Web Edition 6 Core license,Component,SQL Server 2014 Web Edition 6 Core license,Component,Software,SQL,27.24,USD,Microsoft,36.3,0.0,56.0,0.0,,,32.0,0.0
True,3366,SQL Server 2014 Web Edition 8 Core license (4 x 2 pack),Component,SQL Server 2014 Web Edition 8 Core license (4 x 2 pack),Component,Software,SQL,36.32,USD,Microsoft,44.0,0.0,74.0,0.0,,,42.0,0.0
True,3682,SQL Server 2016 Standard  (Passive),Component,SQL Server 2016 Standard  (Passive),Component,Software,SQL,0.0,USD,Microsoft,0.0,0.0,0.0,0.0,,,0.0,0.0
True,3542,SQL Server 2016 Standard Edition 12 Core license (6 x 2 pack),Component,SQL Server 2016 Standard Edition 12 Core license (6 x 2 pack),Component,Software,SQL,871.14,USD,Microsoft,1095.6,0.0,1768.0,0.0,,,996.0,0.0
True,3543,SQL Server 2016 Standard Edition 16 Core license (8 x 2 pack),Component,SQL Server 2016 Standard Edition 16 Core license (8 x 2 pack),Component,Software,SQL,1161.52,USD,Microsoft,1460.8,0.0,2109.0,0.0,,,1328.0,0.0
True,3538,SQL Server 2016 Standard Edition 4 Core license (2 x 2 pack),Component,SQL Server 2016 Standard Edition 4 Core license (2 x 2 pack),Component,Software,SQL,290.38,USD,Microsoft,415.0,0.0,590.0,0.0,,,332.0,0.0
True,3539,SQL Server 2016 Standard Edition 6 Core license (3 x 2 pack),Component,SQL Server 2016 Standard Edition 6 Core license (3 x 2 pack),Component,Software,SQL,435.57,USD,Microsoft,623.0,0.0,885.0,0.0,,,499.0,0.0
True,3540,SQL Server 2016 Standard Edition 8 Core license (4 x 2 pack),Component,SQL Server 2016 Standard Edition 8 Core license (4 x 2 pack),Component,Software,SQL,580.76,USD,Microsoft,730.4,0.0,1179.0,0.0,,,664.0,0.0
True,3695,SQL Server 2016 Web Edition 12 Core license (6 x 2 pack),Component,SQL Server 2016 Web Edition 12 Core license (6 x 2 pack),Component,Software,SQL,54.48,USD,Microsoft,72.6,0.0,111.0,0.0,,,63.0,0.0
True,4183,SQL Server 2016 Web Edition 16 Core license (8 x 2 pack),Component,SQL Server 2016 Web Edition 16 Core license (8 x 2 pack),Component,Software,SQL,72.64,USD,Microsoft,88.0,0.0,148.0,0.0,,,84.0,0.0
True,3851,SQL Server 2016 Web Edition 4 Core license,Component,SQL Server 2016 Web Edition 4 Core license,Component,Software,SQL,18.16,USD,Microsoft,24.2,0.0,37.0,0.0,,,21.0,0.0
True,3769,SQL Server 2016 Web Edition 6 Core license,Component,SQL Server 2016 Web Edition 6 Core license,Component,Software,SQL,27.24,USD,Microsoft,36.3,0.0,56.0,0.0,,,32.0,0.0
True,4101,SQL Server 2016 Web Edition 8 Core license (4 x 2 pack),Component,SQL Server 2016 Web Edition 8 Core license (4 x 2 pack),Component,Software,SQL,36.32,USD,Microsoft,44.0,0.0,66.0,0.0,,,42.0,0.0
True,4133,SQL Server 2017 Standard Edition 4 Core license (2 x 2 pack),Component,SQL Server 2017 Standard Edition 4 Core license (2 x 2 pack),Component,Software,SQL,290.38,USD,Microsoft,365.2,0.0,590.0,0.0,,,332.0,0.0
True,4207,SQL Server 2017 Web Edition 12 Core license (6 x 2 pack),Component,SQL Server 2017 Web Edition 12 Core license (6 x 2 pack),Component,Software,SQL,54.48,USD,Microsoft,78.0,0.0,111.0,0.0,,,63.0,0.0
True,4303,SQL Server 2017 Web Edition 16 Core license (8 x 2 pack),Component,SQL Server 2017 Web Edition 16 Core license (8 x 2 pack),Component,Software,SQL,72.64,USD,Microsoft,88.0,0.0,148.0,0.0,,,84.0,0.0
True,4206,SQL Server 2017 Web Edition 6 Core license (3 x 2 pack),Component,SQL Server 2017 Web Edition 6 Core license (3 x 2 pack),Component,Software,SQL,27.24,USD,Microsoft,39.0,0.0,56.0,0.0,,,32.0,0.0
True,4787,SQL Server 2019 Enterprise Edition 10 Core license (4 x 2 pack),Component,SQL Server 2019 Enterprise Edition 10 Core license (4 x 2 pack),Component,Software,SQL,2730.0,USD,Microsoft,3905.0,0.0,5546.0,0.0,,,3124.0,0.0
True,4788,SQL Server 2019 Enterprise Edition 12 Core license (6 x 2 pack),Component,SQL Server 2019 Enterprise Edition 12 Core license (6 x 2 pack),Component,Software,SQL,3276.0,USD,Microsoft,4686.0,0.0,6655.0,0.0,,,3749.0,0.0
True,4790,SQL Server 2019 Enterprise Edition 14 Core license (7 x 2 pack),Component,SQL Server 2019 Enterprise Edition 14 Core license (7 x 2 pack),Component,Software,SQL,3822.0,USD,Microsoft,5579.0,0.0,7588.0,0.0,,,3977.0,0.0
True,4791,SQL Server 2019 Enterprise Edition 16 Core license (8 x 2 pack),Component,SQL Server 2019 Enterprise Edition 16 Core license (8 x 2 pack),Component,Software,SQL,4368.0,USD,Microsoft,6375.0,0.0,8670.0,0.0,,,5164.0,0.0
True,4792,SQL Server 2019 Enterprise Edition 20 Core license (10 x 2 pack),Component,SQL Server 2019 Enterprise Edition 20 Core license (10 x 2 pack),Component,Software,SQL,5460.0,USD,Microsoft,7969.0,0.0,10838.0,0.0,,,6455.0,0.0
True,5901,SQL Server 2019 Enterprise Edition 22 Core license (11 x 2 pack),Component,SQL Server 2019 Enterprise Edition 22 Core license (11 x 2 pack),Component,Software,SQL,6006.0,USD,Microsoft,8766.0,0.0,11922.0,0.0,,,7101.0,0.0
True,4793,SQL Server 2019 Enterprise Edition 24 Core license (12 x 2 pack),Component,SQL Server 2019 Enterprise Edition 24 Core license (12 x 2 pack),Component,Software,SQL,6552.0,USD,Microsoft,9563.0,0.0,13006.0,0.0,,,6818.0,0.0
True,5904,SQL Server 2019 Enterprise Edition 26 Core license (13 x 2 pack),Component,SQL Server 2019 Enterprise Edition 26 Core license (13 x 2 pack),Component,Software,SQL,7098.0,USD,Microsoft,10360.0,0.0,14090.0,0.0,,,8392.0,0.0
True,4794,SQL Server 2019 Enterprise Edition 28 Core license (14 x 2 pack),Component,SQL Server 2019 Enterprise Edition 28 Core license (14 x 2 pack),Component,Software,SQL,7644.0,USD,Microsoft,11157.0,0.0,15174.0,0.0,,,9038.0,0.0
True,5907,SQL Server 2019 Enterprise Edition 30 Core license (15 x 2 pack),Component,SQL Server 2019 Enterprise Edition 30 Core license (15 x 2 pack),Component,Software,SQL,8190.0,USD,Microsoft,11954.0,0.0,16258.0,0.0,,,9683.0,0.0
True,4795,SQL Server 2019 Enterprise Edition 32 Core license (16 x 2 pack),Component,SQL Server 2019 Enterprise Edition 32 Core license (16 x 2 pack),Component,Software,SQL,8736.0,USD,Microsoft,12750.0,0.0,17340.0,0.0,,,10328.0,0.0
True,5910,SQL Server 2019 Enterprise Edition 34 Core license (17 x 2 pack),Component,SQL Server 2019 Enterprise Edition 34 Core license (17 x 2 pack),Component,Software,SQL,9282.0,USD,Microsoft,13547.0,0.0,18424.0,0.0,,,10974.0,0.0
True,4796,SQL Server 2019 Enterprise Edition 36 Core license (18 x 2 pack),Component,SQL Server 2019 Enterprise Edition 36 Core license (18 x 2 pack),Component,Software,SQL,9828.0,USD,Microsoft,14344.0,0.0,19508.0,0.0,,,11619.0,0.0
True,5913,SQL Server 2019 Enterprise Edition 38 Core license (19 x 2 pack),Component,SQL Server 2019 Enterprise Edition 38 Core license (19 x 2 pack),Component,Software,SQL,10374.0,USD,Microsoft,15141.0,0.0,20592.0,0.0,,,12265.0,0.0
True,4785,SQL Server 2019 Enterprise Edition 4 Core license (2 x 2 pack),Component,SQL Server 2019 Enterprise Edition 4 Core license (2 x 2 pack),Component,Software,SQL,1092.0,USD,Microsoft,1562.0,0.0,2219.0,0.0,,,1250.0,0.0
True,4797,SQL Server 2019 Enterprise Edition 40 Core license (20 x 2 pack),Component,SQL Server 2019 Enterprise Edition 40 Core license (20 x 2 pack),Component,Software,SQL,10920.0,USD,Microsoft,15938.0,0.0,21676.0,0.0,,,12910.0,0.0
True,4786,SQL Server 2019 Enterprise Edition 6 Core license (3 x 2 pack),Component,SQL Server 2019 Enterprise Edition 6 Core license (3 x 2 pack),Component,Software,SQL,1638.0,USD,Microsoft,2343.0,0.0,3328.0,0.0,,,1875.0,0.0
True,4789,SQL Server 2019 Enterprise Edition 8 Core license (4 x 2 pack),Component,SQL Server 2019 Enterprise Edition 8 Core license (4 x 2 pack),Component,Software,SQL,2184.0,USD,Microsoft,3124.0,0.0,4437.0,0.0,,,2500.0,0.0
True,4819,SQL Server 2019 Standard  (Passive),Component,SQL Server 2019 Standard  (Passive),Component,Software,SQL,0.0,USD,Microsoft,0.0,0.0,0.0,0.0,,,0.0,0.0
True,5888,SQL Server 2019 Standard  (Passive),Component,SQL Server 2019 Standard  (Passive),Component,Software,SQL,0.0,USD,Microsoft,0.0,0.0,0.0,0.0,,,0.0,0.0
True,4773,SQL Server 2019 Standard Edition 10 Core license (5 x 2 pack),Component,SQL Server 2019 Standard Edition 10 Core license (5 x 2 pack),Component,Software,SQL,730.0,USD,Microsoft,1038.0,0.0,1474.0,0.0,,,831.0,0.0
True,4774,SQL Server 2019 Standard Edition 12 Core license (6 x 2 pack),Component,SQL Server 2019 Standard Edition 12 Core license (6 x 2 pack),Component,Software,SQL,876.0,USD,Microsoft,1245.0,0.0,1768.0,0.0,,,996.0,0.0
True,4775,SQL Server 2019 Standard Edition 14 Core license (7 x 2 pack),Component,SQL Server 2019 Standard Edition 14 Core license (7 x 2 pack),Component,Software,SQL,1022.0,USD,Microsoft,1452.0,0.0,2062.0,0.0,,,1162.0,0.0
True,4776,SQL Server 2019 Standard Edition 16 Core license (8 x 2 pack),Component,SQL Server 2019 Standard Edition 16 Core license (8 x 2 pack),Component,Software,SQL,1168.0,USD,Microsoft,1660.0,0.0,2358.0,0.0,,,1328.0,0.0
True,5882,SQL Server 2019 Standard Edition 18 Core license (9 x 2 pack),Component,SQL Server 2019 Standard Edition 18 Core license (9 x 2 pack),Component,Software,SQL,1314.0,USD,Microsoft,1867.0,0.0,2652.0,0.0,,,1494.0,0.0
True,4777,SQL Server 2019 Standard Edition 20 Core license (10 x 2 pack),Component,SQL Server 2019 Standard Edition 20 Core license (10 x 2 pack),Component,Software,SQL,1460.0,USD,Microsoft,2075.0,0.0,2947.0,0.0,,,1660.0,0.0
True,4778,SQL Server 2019 Standard Edition 24 Core license (12 x 2 pack),Component,SQL Server 2019 Standard Edition 24 Core license (12 x 2 pack),Component,Software,SQL,1752.0,USD,Microsoft,2489.0,0.0,3535.0,0.0,,,1992.0,0.0
True,4770,SQL Server 2019 Standard Edition 4 Core license (2 x 2 pack),Component,SQL Server 2019 Standard Edition 4 Core license (2 x 2 pack),Component,Software,SQL,292.0,USD,Microsoft,415.0,0.0,590.0,0.0,,,332.0,0.0
True,4771,SQL Server 2019 Standard Edition 6 Core license (3 x 2 pack),Component,SQL Server 2019 Standard Edition 6 Core license (3 x 2 pack),Component,Software,SQL,438.0,USD,Microsoft,623.0,0.0,885.0,0.0,,,499.0,0.0
True,4772,SQL Server 2019 Standard Edition 8 Core license (4 x 2 pack),Component,SQL Server 2019 Standard Edition 8 Core license (4 x 2 pack),Component,Software,SQL,584.0,USD,Microsoft,830.0,0.0,1179.0,0.0,,,664.0,0.0
True,4781,SQL Server 2019 Web Edition 10 Core license (5 x 2 pack),Component,SQL Server 2019 Web Edition 10 Core license (5 x 2 pack),Component,Software,SQL,45.4,USD,Microsoft,65.0,0.0,93.0,0.0,,,52.0,0.0
True,4782,SQL Server 2019 Web Edition 12 Core license (6 x 2 pack),Component,SQL Server 2019 Web Edition 12 Core license (6 x 2 pack),Component,Software,SQL,54.48,USD,Microsoft,78.0,0.0,111.0,0.0,,,63.0,0.0
True,4784,SQL Server 2019 Web Edition 16 Core license (8 x 2 pack),Component,SQL Server 2019 Web Edition 16 Core license (8 x 2 pack),Component,Software,SQL,72.64,USD,Microsoft,104.0,0.0,148.0,0.0,,,84.0,0.0
True,4779,SQL Server 2019 Web Edition 4 Core license (2 x 2 pack),Component,SQL Server 2019 Web Edition 4 Core license (2 x 2 pack),Component,Software,SQL,18.16,USD,Microsoft,26.0,0.0,37.0,0.0,,,21.0,0.0
True,4780,SQL Server 2019 Web Edition 6 Core license (3 x 2 pack),Component,SQL Server 2019 Web Edition 6 Core license (3 x 2 pack),Component,Software,SQL,27.24,USD,Microsoft,39.0,0.0,56.0,0.0,,,32.0,0.0
True,4755,SQL Server 2019 Web Edition 8 Core license (4 x 2 pack),Component,SQL Server 2019 Web Edition 8 Core license (4 x 2 pack),Component,Software,SQL,40.0,USD,Microsoft,52.0,0.0,74.0,0.0,,,42.0,0.0
True,5894,SQL Server 2022 Enterprise Edition 10 Core license (4 x 2 pack),Component,SQL Server 2022 Enterprise Edition 10 Core license (4 x 2 pack),Component,Software,SQL,2790.0,USD,Microsoft,3905.0,0.0,5546.0,0.0,,,3124.0,0.0
True,5895,SQL Server 2022 Enterprise Edition 12 Core license (6 x 2 pack),Component,SQL Server 2022 Enterprise Edition 12 Core license (6 x 2 pack),Component,Software,SQL,3348.0,USD,Microsoft,4686.0,0.0,6655.0,0.0,,,3749.0,0.0
True,5896,SQL Server 2022 Enterprise Edition 14 Core license (7 x 2 pack),Component,SQL Server 2022 Enterprise Edition 14 Core license (7 x 2 pack),Component,Software,SQL,3906.0,USD,Microsoft,5579.0,0.0,7588.0,0.0,,,4519.0,0.0
True,5897,SQL Server 2022 Enterprise Edition 16 Core license (8 x 2 pack),Component,SQL Server 2022 Enterprise Edition 16 Core license (8 x 2 pack),Component,Software,SQL,4464.0,USD,Microsoft,6375.0,0.0,8670.0,0.0,,,5164.0,0.0
True,5899,SQL Server 2022 Enterprise Edition 18 Core license (9 x 2 pack),Component,SQL Server 2022 Enterprise Edition 18 Core license (9 x 2 pack),Component,Software,SQL,5022.0,USD,Microsoft,7172.0,0.0,9754.0,0.0,,,5810.0,0.0
True,5900,SQL Server 2022 Enterprise Edition 20 Core license (10 x 2 pack),Component,SQL Server 2022 Enterprise Edition 20 Core license (10 x 2 pack),Component,Software,SQL,5580.0,USD,Microsoft,7969.0,0.0,10838.0,0.0,,,6455.0,0.0
True,5902,SQL Server 2022 Enterprise Edition 22 Core license (11 x 2 pack),Component,SQL Server 2022 Enterprise Edition 22 Core license (11 x 2 pack),Component,Software,SQL,6138.0,USD,Microsoft,8766.0,0.0,11922.0,0.0,,,7101.0,0.0
True,5903,SQL Server 2022 Enterprise Edition 24 Core license (12 x 2 pack),Component,SQL Server 2022 Enterprise Edition 24 Core license (12 x 2 pack),Component,Software,SQL,6696.0,USD,Microsoft,9563.0,0.0,13006.0,0.0,,,7747.0,0.0
True,5905,SQL Server 2022 Enterprise Edition 26 Core license (13 x 2 pack),Component,SQL Server 2022 Enterprise Edition 26 Core license (13 x 2 pack),Component,Software,SQL,7254.0,USD,Microsoft,10360.0,0.0,14090.0,0.0,,,8392.0,0.0
True,5906,SQL Server 2022 Enterprise Edition 28 Core license (14 x 2 pack),Component,SQL Server 2022 Enterprise Edition 28 Core license (14 x 2 pack),Component,Software,SQL,7812.0,USD,Microsoft,11157.0,0.0,15174.0,0.0,,,9038.0,0.0
True,5908,SQL Server 2022 Enterprise Edition 30 Core license (15 x 2 pack),Component,SQL Server 2022 Enterprise Edition 30 Core license (15 x 2 pack),Component,Software,SQL,8370.0,USD,Microsoft,11954.0,0.0,16258.0,0.0,,,9683.0,0.0
True,5909,SQL Server 2022 Enterprise Edition 32 Core license (16 x 2 pack),Component,SQL Server 2022 Enterprise Edition 32 Core license (16 x 2 pack),Component,Software,SQL,8928.0,USD,Microsoft,12750.0,0.0,17340.0,0.0,,,10328.0,0.0
True,5911,SQL Server 2022 Enterprise Edition 34 Core license (17 x 2 pack),Component,SQL Server 2022 Enterprise Edition 34 Core license (17 x 2 pack),Component,Software,SQL,9486.0,USD,Microsoft,13547.0,0.0,18424.0,0.0,,,10974.0,0.0
True,5912,SQL Server 2022 Enterprise Edition 36 Core license (18 x 2 pack),Component,SQL Server 2022 Enterprise Edition 36 Core license (18 x 2 pack),Component,Software,SQL,10044.0,USD,Microsoft,14344.0,0.0,19508.0,0.0,,,11619.0,0.0
True,5914,SQL Server 2022 Enterprise Edition 38 Core license (19 x 2 pack),Component,SQL Server 2022 Enterprise Edition 38 Core license (19 x 2 pack),Component,Software,SQL,10602.0,USD,Microsoft,15141.0,0.0,20592.0,0.0,,,12265.0,0.0
True,5891,SQL Server 2022 Enterprise Edition 4 Core license (2 x 2 pack),Component,SQL Server 2022 Enterprise Edition 4 Core license (2 x 2 pack),Component,Software,SQL,1116.0,USD,Microsoft,1562.0,0.0,2219.0,0.0,,,1250.0,0.0
True,5915,SQL Server 2022 Enterprise Edition 40 Core license (20 x 2 pack),Component,SQL Server 2022 Enterprise Edition 40 Core license (20 x 2 pack),Component,Software,SQL,11160.0,USD,Microsoft,15938.0,0.0,21676.0,0.0,,,12910.0,0.0
True,5892,SQL Server 2022 Enterprise Edition 6 Core license (3 x 2 pack),Component,SQL Server 2022 Enterprise Edition 6 Core license (3 x 2 pack),Component,Software,SQL,1674.0,USD,Microsoft,2343.0,0.0,3328.0,0.0,,,1875.0,0.0
True,5893,SQL Server 2022 Enterprise Edition 8 Core license (4 x 2 pack),Component,SQL Server 2022 Enterprise Edition 8 Core license (4 x 2 pack),Component,Software,SQL,2232.0,USD,Microsoft,3124.0,0.0,4437.0,0.0,,,2500.0,0.0
True,5878,SQL Server 2022 Standard Edition 10 Core license (5 x 2 pack),Component,SQL Server 2022 Standard Edition 10 Core license (5 x 2 pack),Component,Software,SQL,730.0,USD,Microsoft,1038.0,0.0,1474.0,0.0,,,831.0,0.0
True,5879,SQL Server 2022 Standard Edition 12 Core license (6 x 2 pack),Component,SQL Server 2022 Standard Edition 12 Core license (6 x 2 pack),Component,Software,SQL,876.0,USD,Microsoft,1245.0,0.0,1768.0,0.0,,,996.0,0.0
True,5880,SQL Server 2022 Standard Edition 14 Core license (7 x 2 pack),Component,SQL Server 2022 Standard Edition 14 Core license (7 x 2 pack),Component,Software,SQL,1022.0,USD,Microsoft,1452.0,0.0,2062.0,0.0,,,1162.0,0.0
True,5881,SQL Server 2022 Standard Edition 16 Core license (8 x 2 pack),Component,SQL Server 2022 Standard Edition 16 Core license (8 x 2 pack),Component,Software,SQL,1168.0,USD,Microsoft,1660.0,0.0,2358.0,0.0,,,1328.0,0.0
True,5883,SQL Server 2022 Standard Edition 18 Core license (9 x 2 pack),Component,SQL Server 2022 Standard Edition 18 Core license (9 x 2 pack),Component,Software,SQL,1314.0,USD,Microsoft,1867.0,0.0,2652.0,0.0,,,1494.0,0.0
True,5884,SQL Server 2022 Standard Edition 20 Core license (10 x 2 pack),Component,SQL Server 2022 Standard Edition 20 Core license (10 x 2 pack),Component,Software,SQL,1460.0,USD,Microsoft,2075.0,0.0,2947.0,0.0,,,1660.0,0.0
True,5886,SQL Server 2022 Standard Edition 22 Core license (11 x 2 pack),Component,SQL Server 2022 Standard Edition 22 Core license (11 x 2 pack),Component,Software,SQL,1606.0,USD,Microsoft,2282.0,0.0,3241.0,0.0,,,1826.0,0.0
True,5887,SQL Server 2022 Standard Edition 24 Core license (12 x 2 pack),Component,SQL Server 2022 Standard Edition 24 Core license (12 x 2 pack),Component,Software,SQL,1752.0,USD,Microsoft,2489.0,0.0,3535.0,0.0,,,1992.0,0.0
True,5875,SQL Server 2022 Standard Edition 4 Core license (2 x 2 pack),Component,SQL Server 2022 Standard Edition 4 Core license (2 x 2 pack),Component,Software,SQL,292.0,USD,Microsoft,415.0,0.0,590.0,0.0,,,332.0,0.0
True,5876,SQL Server 2022 Standard Edition 6 Core license (3 x 2 pack),Component,SQL Server 2022 Standard Edition 6 Core license (3 x 2 pack),Component,Software,SQL,438.0,USD,Microsoft,623.0,0.0,885.0,0.0,,,499.0,0.0
True,5877,SQL Server 2022 Standard Edition 8 Core license (4 x 2 pack),Component,SQL Server 2022 Standard Edition 8 Core license (4 x 2 pack),Component,Software,SQL,584.0,USD,Microsoft,830.0,0.0,1179.0,0.0,,,664.0,0.0
True,5867,SQL Server 2022 Web Edition 4 Core license (2 x 2 pack),Component,SQL Server 2022 Web Edition 4 Core license (2 x 2 pack),Component,Software,SQL,18.16,USD,Microsoft,26.0,0.0,37.0,0.0,,,21.0,0.0
True,5869,SQL Server 2022 Web Edition 8 Core license (4 x 2 pack),Component,SQL Server 2022 Web Edition 8 Core license (4 x 2 pack),Component,Software,SQL,36.32,USD,Microsoft,52.0,0.0,74.0,0.0,,,42.0,0.0
True,6177,SSD - Perf - 10 GiB / 60 IOPS,Component,SSD - Perf - 10 GiB / 60 IOPS,Component,Backup & Storage,SAN,1.0,USD,NetApp,3.0,0.0,4.05,0.0,,,2.37,0.0
True,6168,SSD - Perf - 100 GiB / 600 IOPS,Component,SSD - Perf - 100 GiB / 600 IOPS,Component,Backup & Storage,SAN,9.0,USD,NetApp,30.0,0.0,40.5,0.0,,,23.7,0.0
